imdbID,Genre,Title,Year,image_path
tt1084950,"Drama, Romance",Rachel Getting Married,07 Nov 2008,../dataset/images/tt1084950.jpg
tt0970468,"Comedy, Romance",Miss Pettigrew Lives for a Day,07 Mar 2008,../dataset/images/tt0970468.jpg
tt1111948,"Comedy, Drama, Music",Soul Men,07 Nov 2008,../dataset/images/tt1111948.jpg
tt0765476,"Adventure, Comedy, Family",Meet Dave,11 Jul 2008,../dataset/images/tt0765476.jpg
tt1091751,"Biography, Comedy, Drama",The Longshots,22 Aug 2008,../dataset/images/tt1091751.jpg
tt0799934,Comedy,Be Kind Rewind,22 Feb 2008,../dataset/images/tt0799934.jpg
tt0483607,"Action, Sci-Fi, Thriller",Doomsday,14 Mar 2008,../dataset/images/tt0483607.jpg
tt0489281,"Drama, War",Stop-Loss,28 Mar 2008,../dataset/images/tt0489281.jpg
tt0469903,"Biography, Drama, Sport",The Express,10 Oct 2008,../dataset/images/tt0469903.jpg
tt0858479,"Comedy, Drama, Romance",Smart People,11 Apr 2008,../dataset/images/tt0858479.jpg
tt0969307,Drama,The Visitor,08 Dec 2008,../dataset/images/tt0969307.jpg
tt0914798,"Drama, War",The Boy in the Striped Pajamas,26 Nov 2008,../dataset/images/tt0914798.jpg
tt1135985,"Adventure, Comedy, Romance",Sex Drive,17 Oct 2008,../dataset/images/tt1135985.jpg
tt1042877,"Biography, Drama, Music",Cadillac Records,05 Dec 2008,../dataset/images/tt1042877.jpg
tt0450314,"Action, Crime, Drama",Punisher: War Zone,05 Dec 2008,../dataset/images/tt0450314.jpg
tt1046997,"Action, Crime, Drama",Miracle at St. Anna,26 Sep 2008,../dataset/images/tt1046997.jpg
tt0970411,"Adventure, Family, Fantasy",City of Ember,10 Oct 2008,../dataset/images/tt0970411.jpg
tt0780536,"Comedy, Crime, Drama",In Bruges,29 Feb 2008,../dataset/images/tt0780536.jpg
tt1091617,Documentary,Expelled: No Intelligence Allowed,18 Apr 2008,../dataset/images/tt1091617.jpg
tt0785007,"Comedy, Fantasy, Romance",Over Her Dead Body,01 Feb 2008,../dataset/images/tt0785007.jpg
tt1151915,"Comedy, Drama, Romance",Nothing Like the Holidays,12 Dec 2008,../dataset/images/tt1151915.jpg
tt1190617,"Comedy, Fantasy",An American Carol,03 Oct 2008,../dataset/images/tt1190617.jpg
tt0489282,"Adventure, Comedy",Strange Wilderness,01 Feb 2008,../dataset/images/tt0489282.jpg
tt0412536,"Drama, Romance",Brideshead Revisited,15 Aug 2008,../dataset/images/tt0412536.jpg
tt1031969,"Comedy, Music",The Rocker,20 Aug 2008,../dataset/images/tt1031969.jpg
tt1032755,"Action, Crime, Thriller",RocknRolla,31 Oct 2008,../dataset/images/tt1032755.jpg
tt0893382,"Documentary, Biography, Music",Shine a Light,04 Apr 2008,../dataset/images/tt0893382.jpg
tt1104733,"Comedy, Music",Hamlet 2,27 Aug 2008,../dataset/images/tt1104733.jpg
tt0844671,Comedy,College,29 Aug 2008,../dataset/images/tt0844671.jpg
tt1054588,"Biography, Drama",Flash of Genius,03 Oct 2008,../dataset/images/tt1054588.jpg
tt1001562,"Comedy, Crime",Witless Protection,22 Feb 2008,../dataset/images/tt1001562.jpg
tt0914797,"Comedy, Drama",Bottle Shock,05 Sep 2008,../dataset/images/tt0914797.jpg
tt1068646,Drama,The Class,13 Mar 2009,../dataset/images/tt1068646.jpg
tt0974554,"Drama, Romance",Elegy,29 Aug 2008,../dataset/images/tt0974554.jpg
tt1045670,"Comedy, Drama",Happy-Go-Lucky,21 Nov 2008,../dataset/images/tt1045670.jpg
tt0449994,"Action, Adventure, Biography",Jodhaa Akbar,15 Feb 2008,../dataset/images/tt0449994.jpg
tt0861689,"Drama, Mystery, Sci-Fi",Blindness,03 Oct 2008,../dataset/images/tt0861689.jpg
tt1068649,Drama,I've Loved You So Long,20 Feb 2009,../dataset/images/tt1068649.jpg
tt0383028,"Comedy, Drama","Synecdoche, New York",21 Nov 2008,../dataset/images/tt0383028.jpg
tt1155592,"Documentary, Biography, Crime",Man on Wire,29 Aug 2008,../dataset/images/tt1155592.jpg
tt1024715,"Comedy, Drama",Choke,26 Sep 2008,../dataset/images/tt1024715.jpg
tt0978759,"Crime, Drama",Frozen River,05 Sep 2008,../dataset/images/tt0978759.jpg
tt1166100,"Action, Drama, Mystery",Ghajini,25 Dec 2008,../dataset/images/tt1166100.jpg
tt1012804,"Drama, Sport",Redbelt,09 May 2008,../dataset/images/tt1012804.jpg
tt1185616,"Animation, Biography, Drama",Waltz with Bashir,12 Jun 2008,../dataset/images/tt1185616.jpg
tt0893325,Drama,The Fall,30 Oct 2009,../dataset/images/tt0893325.jpg
tt0800241,"Crime, Drama, Mystery",Transsiberian,05 Sep 2008,../dataset/images/tt0800241.jpg
tt1027729,"Crime, Drama, Romance",Priceless,10 Oct 2008,../dataset/images/tt1027729.jpg
tt1146325,"Action, Comedy, Crime",Singh Is Kinng,08 Aug 2008,../dataset/images/tt1146325.jpg
tt1182937,"Comedy, Drama, Musical",Rab Ne Bana Di Jodi,12 Dec 2008,../dataset/images/tt1182937.jpg
tt1082886,"Comedy, Drama, Romance",The Wackness,01 Aug 2008,../dataset/images/tt1082886.jpg
tt1029120,"Comedy, Drama",Henry Poole Is Here,15 Aug 2008,../dataset/images/tt1029120.jpg
tt0929425,"Crime, Drama",Gomorrah,10 Apr 2009,../dataset/images/tt0929425.jpg
tt0892255,"Biography, Drama, History",Che: Part One,24 Jan 2009,../dataset/images/tt0892255.jpg
tt1017456,"Action, Crime, Drama",Race,21 Mar 2008,../dataset/images/tt1017456.jpg
tt0479468,"Documentary, Biography, Music",Gonzo: The Life and Work of Dr. Hunter S. Thompson,18 Jul 2008,../dataset/images/tt0479468.jpg
tt1185420,"Comedy, Drama, Romance",Dostana,14 Nov 2008,../dataset/images/tt1185420.jpg
tt0486674,"Comedy, Drama",What Just Happened,31 Oct 2008,../dataset/images/tt0486674.jpg
tt0993789,"Comedy, Drama",A Christmas Tale,21 Nov 2008,../dataset/images/tt0993789.jpg
tt0889588,"Drama, War",The Children of Huang Shi,13 Jun 2008,../dataset/images/tt0889588.jpg
tt1039995,"Comedy, Drama, Romance",U Me Aur Hum,11 Apr 2008,../dataset/images/tt1039995.jpg
tt0490210,"Action, Crime, Drama",Sarkar Raj,06 Jun 2008,../dataset/images/tt0490210.jpg
tt0486259,Documentary,American Teen,15 Aug 2008,../dataset/images/tt0486259.jpg
tt1091225,"Biography, Drama, History",Emma Smith: My Story,11 Apr 2008,../dataset/images/tt1091225.jpg
tt1152850,Drama,Wendy and Lucy,06 Mar 2009,../dataset/images/tt1152850.jpg
tt0963807,Documentary,I.O.U.S.A.,14 Nov 2008,../dataset/images/tt0963807.jpg
tt0840322,"Drama, Sport",Forever Strong,26 Sep 2008,../dataset/images/tt0840322.jpg
tt1182972,"Comedy, Drama, Romance",Bachna Ae Haseeno,15 Aug 2008,../dataset/images/tt1182972.jpg
tt0361500,"Animation, Adventure, Comedy",Delgo,12 Dec 2008,../dataset/images/tt0361500.jpg
tt1178640,Comedy,Beer for My Horses,08 Aug 2008,../dataset/images/tt1178640.jpg
tt0884224,"Action, Comedy, Thriller","War, Inc.",13 Jun 2008,../dataset/images/tt0884224.jpg
tt1105747,"Comedy, Drama, Romance",Yuvvraaj,21 Nov 2008,../dataset/images/tt1105747.jpg
tt0955306,Drama,Noah's Arc: Jumping the Broom,24 Oct 2008,../dataset/images/tt0955306.jpg
tt1149405,Documentary,Trouble the Water,05 Dec 2008,../dataset/images/tt1149405.jpg
tt2546294,,The 2007 Academy Award Nominated Short Films: Live Action,13 Feb 2008,../dataset/images/tt2546294.jpg
tt2546294,,The 2007 Academy Award Nominated Short Films: Live Action,13 Feb 2008,../dataset/images/tt2546294.jpg
tt1105733,"Comedy, Drama, Romance",Kismat Konnection,18 Jul 2008,../dataset/images/tt1105733.jpg
tt1182908,"Action, Comedy, Crime",Krazzy 4,11 Apr 2008,../dataset/images/tt1182908.jpg
tt0991346,"Comedy, Drama, Fantasy",Bhoothnath,09 May 2008,../dataset/images/tt0991346.jpg
tt1060249,"Action, Adventure, Drama",The Legend of Drona,02 Oct 2008,../dataset/images/tt1060249.jpg
tt1130988,"Comedy, Crime, Drama",JCVD,04 Jun 2008,../dataset/images/tt1130988.jpg
tt0995752,"Action, Comedy, Crime",Tashan,25 Apr 2008,../dataset/images/tt0995752.jpg
tt0803057,Comedy,The Promotion,13 Jun 2008,../dataset/images/tt0803057.jpg
tt0963208,"Documentary, Comedy, War",Where in the World Is Osama Bin Laden?,09 May 2008,../dataset/images/tt0963208.jpg
tt1191138,"Comedy, Drama, Family",Thoda Pyaar Thoda Magic,28 Jun 2008,../dataset/images/tt1191138.jpg
tt1151309,"Documentary, Sport",Bigger Stronger Faster*,19 Jan 2008,../dataset/images/tt1151309.jpg
tt0449487,"Drama, Mystery, Romance",Passengers,24 Oct 2008,../dataset/images/tt0449487.jpg
tt1198405,"Documentary, Sport",Morning Light,12 Mar 2009,../dataset/images/tt1198405.jpg
tt1176960,"Action, Comedy, Drama",One Two Three,28 Mar 2008,../dataset/images/tt1176960.jpg
tt0981072,"Comedy, Drama, War",The Lucky Ones,26 Sep 2008,../dataset/images/tt0981072.jpg
tt1306972,Documentary,Enlighten Up!,01 Mar 2009,../dataset/images/tt1306972.jpg
tt0460745,"Comedy, Drama, Romance",Chaos Theory,16 Oct 2008,../dataset/images/tt0460745.jpg
tt0896866,"Documentary, Crime, War",Standard Operating Procedure,29 May 2008,../dataset/images/tt0896866.jpg
tt1213574,"Documentary, Comedy","Chris Rock: Kill the Messenger - London, New York, Johannesburg",27 Sep 2008,../dataset/images/tt1213574.jpg
tt1301130,"Documentary, History, Music",Call + Response,10 Oct 2008,../dataset/images/tt1301130.jpg
tt0411475,"Action, Drama, Thriller",Hell Ride,17 Jan 2009,../dataset/images/tt0411475.jpg
tt0940709,"Comedy, Family, Sci-Fi",CJ7,31 Jan 2008,../dataset/images/tt0940709.jpg
tt0964516,"Drama, Romance",Fashion,29 Oct 2008,../dataset/images/tt0964516.jpg
tt0888693,Drama,Sleepwalking,14 Feb 2008,../dataset/images/tt0888693.jpg
tt0476550,"Comedy, Drama, Fantasy",God Tussi Great Ho,15 Aug 2008,../dataset/images/tt0476550.jpg
tt1180346,Drama,One Day You'll Understand,06 Nov 2008,../dataset/images/tt1180346.jpg
tt0357668,"Action, Adventure",The Flyboys,15 Aug 2008,../dataset/images/tt0357668.jpg
tt0834952,Drama,Shelter,25 Nov 2008,../dataset/images/tt0834952.jpg
tt1149583,Documentary,Flow: For Love of Water,15 Dec 2011,../dataset/images/tt1149583.jpg
tt0923600,"Comedy, Drama, Horror",Baghead,22 Jan 2008,../dataset/images/tt0923600.jpg
tt1008023,Drama,Proud American,12 Sep 2008,../dataset/images/tt1008023.jpg
tt0476991,"Adventure, Comedy, Fantasy",Were the World Mine,14 May 2009,../dataset/images/tt0476991.jpg
tt1070858,Drama,The Secrets of Jonathan Sperry,18 Sep 2009,../dataset/images/tt1070858.jpg
tt1229370,"Adventure, Fantasy, Horror",The Lost Treasure of the Grand Canyon,20 Dec 2008,../dataset/images/tt1229370.jpg
tt1049405,"Comedy, Drama, Romance",The Other End of the Line,12 Feb 2009,../dataset/images/tt1049405.jpg
tt0964539,"Crime, Horror, Thriller",Pathology,11 Apr 2008,../dataset/images/tt0964539.jpg
tt1051981,Comedy,Another Gay Sequel: Gays Gone Wild!,06 Nov 2008,../dataset/images/tt1051981.jpg
tt1122599,"Comedy, Drama",Momma's Man,08 May 2009,../dataset/images/tt1122599.jpg
tt1386654,Documentary,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",25 Jun 2008,../dataset/images/tt1386654.jpg
tt1202203,Documentary,Pray the Devil Back to Hell,08 May 2009,../dataset/images/tt1202203.jpg
tt1175506,Drama,Me and Orson Welles,18 Dec 2009,../dataset/images/tt1175506.jpg
tt0805570,"Fantasy, Horror, Mystery",The Midnight Meat Train,07 Aug 2008,../dataset/images/tt0805570.jpg
tt1164092,"Documentary, Biography, Family",Praying with Lior,01 Feb 2008,../dataset/images/tt1164092.jpg
tt0870122,"Comedy, Drama",Humboldt County,26 Sep 2008,../dataset/images/tt0870122.jpg
tt1357111,"Short, Drama",Cover,16 Aug 2008,../dataset/images/tt1357111.jpg
tt1153690,Drama,Ballast,19 Jan 2008,../dataset/images/tt1153690.jpg
tt0995061,Documentary,The Business of Being Born,09 Jan 2008,../dataset/images/tt0995061.jpg
tt1487107,Music,Kenny G: An Evening of Rhythm and Romance,21 Dec 2008,../dataset/images/tt1487107.jpg
tt0467017,"Action, Crime, Drama",Talento de barrio,10 Oct 2008,../dataset/images/tt0467017.jpg
tt1200853,Drama,Stuck,16 Jan 2008,../dataset/images/tt1200853.jpg
tt1285252,"Documentary, Comedy, Family",Allah Made Me Funny: Live in Concert,01 Oct 2008,../dataset/images/tt1285252.jpg
tt1157620,"Documentary, Music",CSNY/Déjà Vu,10 Jul 2008,../dataset/images/tt1157620.jpg
tt1190537,Mystery,Bloodline,26 Aug 2011,../dataset/images/tt1190537.jpg
tt1157694,Documentary,The Order of Myths,19 Jan 2008,../dataset/images/tt1157694.jpg
tt0446676,Drama,Deal,12 Jun 2008,../dataset/images/tt0446676.jpg
tt1262863,"Documentary, Biography",Boogie Man: The Lee Atwater Story,26 Sep 2008,../dataset/images/tt1262863.jpg
tt1157705,"Documentary, Crime",Roman Polanski: Wanted and Desired,11 Dec 2008,../dataset/images/tt1157705.jpg
tt0889134,"Comedy, Drama",Finding Amanda,14 Mar 2011,../dataset/images/tt0889134.jpg
tt0430916,"Documentary, Music",Beautiful Losers,02 Aug 2008,../dataset/images/tt0430916.jpg
tt1050739,"Animation, Comedy, Family",Roadside Romeo,24 Oct 2008,../dataset/images/tt1050739.jpg
tt0790799,"Animation, Drama, Fantasy",$9.99,17 Sep 2009,../dataset/images/tt0790799.jpg
tt0976247,Comedy,"Surfer, Dude",05 Sep 2008,../dataset/images/tt0976247.jpg
tt1204298,"Documentary, Sport",Gunnin' for That #1 Spot,10 Oct 2008,../dataset/images/tt1204298.jpg
tt0870089,"Drama, Romance",Ciao,30 Mar 2008,../dataset/images/tt0870089.jpg
tt1215458,Comedy,Box Elder,03 Mar 2008,../dataset/images/tt1215458.jpg
tt1090757,Drama,Undoing Time,09 Mar 2008,../dataset/images/tt1090757.jpg
tt0821810,"Drama, Family",All Roads Lead Home,27 Jan 2008,../dataset/images/tt0821810.jpg
tt1157685,Documentary,The Betrayal - Nerakhoon,21 Nov 2008,../dataset/images/tt1157685.jpg
tt1212007,Documentary,The Dhamma Brothers,11 Apr 2008,../dataset/images/tt1212007.jpg
tt0830570,"Drama, Romance",I Can't Think Straight,01 Nov 2008,../dataset/images/tt0830570.jpg
tt0914845,"Comedy, Drama",Familiar Strangers,27 Mar 2008,../dataset/images/tt0914845.jpg
tt1194127,Documentary,Hats Off,28 Mar 2008,../dataset/images/tt1194127.jpg
tt0940620,"Documentary, Music",Patti Smith: Dream of Life,06 Aug 2008,../dataset/images/tt0940620.jpg
tt1143105,"Documentary, War",Fighting for Life,01 Mar 2008,../dataset/images/tt1143105.jpg
tt1284596,Documentary,Walking on Dead Fish,05 Sep 2008,../dataset/images/tt1284596.jpg
tt0818165,"Crime, Mystery, Thriller",The Alphabet Killer,10 Dec 2009,../dataset/images/tt0818165.jpg
tt0804492,"Comedy, Romance",The Hottie & the Nottie,21 Feb 2008,../dataset/images/tt0804492.jpg
tt0944101,"Comedy, Drama, Romance",Good Dick,03 Oct 2008,../dataset/images/tt0944101.jpg
tt0436364,"Drama, Romance, War",Good,17 Apr 2009,../dataset/images/tt0436364.jpg
tt1104783,Documentary,Frontrunners,15 Oct 2008,../dataset/images/tt1104783.jpg
tt1273675,"Drama, Musical",Rent: Filmed Live on Broadway,24 Sep 2008,../dataset/images/tt1273675.jpg
tt1042499,"Comedy, Drama, Music",Filth and Wisdom,17 Sep 2008,../dataset/images/tt1042499.jpg
tt0828393,Drama,Garden Party,30 May 2008,../dataset/images/tt0828393.jpg
tt1234240,"Drama, Romance",Antarctica,06 Jun 2008,../dataset/images/tt1234240.jpg
tt1007950,Comedy,Diminished Capacity,04 Jul 2008,../dataset/images/tt1007950.jpg
tt1171238,"Documentary, Sport",The First Basket,01 Oct 2008,../dataset/images/tt1171238.jpg
tt1196707,"Documentary, Comedy, Musical",Trying to Get Good: The Jazz Odyssey of Jack Sheldon,05 Mar 2008,../dataset/images/tt1196707.jpg
tt1253853,Drama,"Live Fast, Die Young",,../dataset/images/tt1253853.jpg
tt1152758,"Documentary, Crime, Drama",Dear Zachary: A Letter to a Son About His Father,01 Jan 2008,../dataset/images/tt1152758.jpg
tt0972359,"Drama, Horror, Thriller",Baby Blues,05 Aug 2008,../dataset/images/tt0972359.jpg
tt0772165,"Drama, Thriller",Dark Streets,14 Jun 2008,../dataset/images/tt0772165.jpg
tt1266583,Drama,Mumbai Meri Jaan,22 Aug 2008,../dataset/images/tt1266583.jpg
tt1288553,Documentary,The Beautiful Truth,,../dataset/images/tt1288553.jpg
tt1157668,"Documentary, Sport",Kicking It,13 Jun 2008,../dataset/images/tt1157668.jpg
tt1041753,Comedy,Harold,11 Jul 2008,../dataset/images/tt1041753.jpg
tt0875705,"Crime, Drama",Lake City,25 Apr 2008,../dataset/images/tt0875705.jpg
tt0470679,Drama,August,08 Oct 2009,../dataset/images/tt0470679.jpg
tt1024746,"Drama, Family",Jake's Corner,29 Feb 2008,../dataset/images/tt1024746.jpg
tt1078891,Documentary,Full Battle Rattle,09 Jul 2008,../dataset/images/tt1078891.jpg
tt0414426,"Drama, Mystery, Thriller",Quid Pro Quo,20 Jan 2008,../dataset/images/tt0414426.jpg
tt0833960,Drama,Gardens of the Night,21 Nov 2008,../dataset/images/tt0833960.jpg
tt1189259,Drama,The Pleasure of Being Robbed,03 Oct 2008,../dataset/images/tt1189259.jpg
tt1056441,"Comedy, Drama, Romance",Tru Loved,28 Feb 2008,../dataset/images/tt1056441.jpg
tt1279111,Documentary,Stealing America: Vote by Vote,01 Aug 2008,../dataset/images/tt1279111.jpg
tt1020530,"Horror, Thriller",Eden Lake,12 Sep 2008,../dataset/images/tt1020530.jpg
tt1295909,"Documentary, Comedy",Jeff Dunham's Very Special Christmas Special,16 Nov 2008,../dataset/images/tt1295909.jpg
tt1339181,"Comedy, Drama",Take,05 Dec 2008,../dataset/images/tt1339181.jpg
tt0814005,"Biography, Drama",The Amazing Truth About Queen Raquela,10 Oct 2008,../dataset/images/tt0814005.jpg
tt1186248,Drama,Nights and Weekends,10 Oct 2008,../dataset/images/tt1186248.jpg
tt1124217,Documentary,Who Does She Think She Is?,07 May 2008,../dataset/images/tt1124217.jpg
tt1278060,"Animation, Action, Crime",Kara no Kyoukai: The Garden of Sinners - Paradox Spiral,16 Aug 2008,../dataset/images/tt1278060.jpg
tt1202576,"Documentary, Biography, History",Run for Your Life,29 Oct 2008,../dataset/images/tt1202576.jpg
tt0811154,Documentary,Wetlands Preserved: The Story of an Activist Nightclub,14 Mar 2008,../dataset/images/tt0811154.jpg
tt1238298,"Crime, Drama, Mystery","On the Other Hand, Death",01 May 2008,../dataset/images/tt1238298.jpg
tt1129381,Comedy,Lower Learning,06 Jul 2013,../dataset/images/tt1129381.jpg
tt0985593,"Comedy, Romance",Miss Conception,15 Aug 2008,../dataset/images/tt0985593.jpg
tt1017442,"Horror, Thriller",House of Usher,09 May 2008,../dataset/images/tt1017442.jpg
tt1037218,Drama,Flashbacks of a Fool,17 Oct 2008,../dataset/images/tt1037218.jpg
tt1043839,"Action, Thriller",Kiss Me Deadly,02 May 2008,../dataset/images/tt1043839.jpg
tt0830535,Drama,Disfigured,11 Jul 2008,../dataset/images/tt0830535.jpg
tt0145487,"Action, Adventure",Spider-Man,03 May 2002,../dataset/images/tt0145487.jpg
tt0167261,"Action, Adventure, Drama",The Lord of the Rings: The Two Towers,18 Dec 2002,../dataset/images/tt0167261.jpg
tt0121765,"Action, Adventure, Fantasy",Star Wars: Episode II - Attack of the Clones,16 May 2002,../dataset/images/tt0121765.jpg
tt0295297,"Adventure, Family, Fantasy",Harry Potter and the Chamber of Secrets,15 Nov 2002,../dataset/images/tt0295297.jpg
tt0259446,"Comedy, Romance",My Big Fat Greek Wedding,02 Aug 2002,../dataset/images/tt0259446.jpg
tt0286106,"Drama, Sci-Fi, Thriller",Signs,02 Aug 2002,../dataset/images/tt0286106.jpg
tt0295178,"Action, Comedy, Crime",Austin Powers in Goldmember,26 Jul 2002,../dataset/images/tt0295178.jpg
tt0120912,"Action, Adventure, Comedy",Men in Black II,03 Jul 2002,../dataset/images/tt0120912.jpg
tt0268380,"Animation, Adventure, Comedy",Ice Age,15 Mar 2002,../dataset/images/tt0268380.jpg
tt0299658,"Comedy, Crime, Musical",Chicago,24 Jan 2003,../dataset/images/tt0299658.jpg
tt0264464,"Biography, Crime, Drama",Catch Me If You Can,25 Dec 2002,../dataset/images/tt0264464.jpg
tt0246460,"Action, Adventure, Thriller",Die Another Day,22 Nov 2002,../dataset/images/tt0246460.jpg
tt0267913,"Adventure, Comedy, Mystery",Scooby-Doo,14 Jun 2002,../dataset/images/tt0267913.jpg
tt0275847,"Animation, Adventure, Comedy",Lilo & Stitch,21 Jun 2002,../dataset/images/tt0275847.jpg
tt0295701,"Action, Adventure",xXx,09 Aug 2002,../dataset/images/tt0295701.jpg
tt0304669,"Comedy, Family, Fantasy",The Santa Clause 2,01 Nov 2002,../dataset/images/tt0304669.jpg
tt0181689,"Action, Mystery, Sci-Fi",Minority Report,21 Jun 2002,../dataset/images/tt0181689.jpg
tt0298130,"Horror, Mystery, Sci-Fi",The Ring,18 Oct 2002,../dataset/images/tt0298130.jpg
tt0256415,"Comedy, Romance",Sweet Home Alabama,27 Sep 2002,../dataset/images/tt0256415.jpg
tt0280590,"Comedy, Romance",Mr. Deeds,28 Jun 2002,../dataset/images/tt0280590.jpg
tt0258463,"Action, Mystery, Thriller",The Bourne Identity,14 Jun 2002,../dataset/images/tt0258463.jpg
tt0164184,"Action, Drama, Thriller",The Sum of All Fears,31 May 2002,../dataset/images/tt0164184.jpg
tt0298203,"Drama, Music",8 Mile,08 Nov 2002,../dataset/images/tt0298203.jpg
tt0257044,"Crime, Drama, Thriller",Road to Perdition,12 Jul 2002,../dataset/images/tt0257044.jpg
tt0258000,"Crime, Drama, Thriller",Panic Room,29 Mar 2002,../dataset/images/tt0258000.jpg
tt0252076,"Comedy, Drama, Romance",Maid in Manhattan,13 Dec 2002,../dataset/images/tt0252076.jpg
tt0313737,"Comedy, Romance",Two Weeks Notice,20 Dec 2002,../dataset/images/tt0313737.jpg
tt0289765,"Crime, Drama, Thriller",Red Dragon,04 Oct 2002,../dataset/images/tt0289765.jpg
